datetime,portfolio_value,cash,price
2023-01-18 05:00:00,108884.85180795782,34802.90888039152,21284.76
2023-01-18 06:00:00,108963.75510055629,34802.90888039152,21307.43
2023-01-18 07:00:00,108813.32720880042,34802.90888039152,21264.21
2023-01-18 08:00:00,108984.32494878111,34802.90888039152,21313.34
2023-01-18 09:00:00,108748.97247213763,34802.90888039152,21245.72
2023-01-18 10:00:00,108666.5190534496,34802.90888039152,21222.03
2023-01-18 11:00:00,108501.33377481163,34802.90888039152,21174.57
2023-01-18 12:00:00,108611.38768358814,34802.90888039152,21206.19
2023-01-18 13:00:00,108836.82069027548,34802.90888039152,21270.96
2023-01-18 14:00:00,109363.45753205195,34802.90888039152,21422.27
2023-01-18 15:00:00,109361.33441742975,34802.90888039152,21421.66
2023-01-19 06:00:00,107258.05873515153,34802.90888039152,20817.36
2023-01-19 07:00:00,107222.59924044517,107222.59924044517,20828.84
2023-01-19 08:00:00,107222.59924044517,107222.59924044517,20834.18
2023-01-19 09:00:00,107157.9411914628,51771.815331779195,20775.97
2023-01-19 10:00:00,107222.69527982216,51771.815331779195,20800.26
2023-01-19 11:00:00,107189.9850013467,51771.815331779195,20787.99
2023-01-19 12:00:00,107070.42053601454,51771.815331779195,20743.14
2023-01-19 13:00:00,107044.10835601836,51771.815331779195,20733.27
2023-01-19 14:00:00,107175.50930353726,51771.815331779195,20782.56
2023-01-19 15:00:00,107199.26224414169,51771.815331779195,20791.47
2023-01-19 16:00:00,107425.14177920509,51771.815331779195,20876.2
2023-01-19 17:00:00,107444.76261454164,51771.815331779195,20883.56
2023-01-19 19:00:00,107685.59770480043,51771.815331779195,20973.9
2023-01-19 20:00:00,108035.52037413148,51771.815331779195,21105.16
2023-01-19 21:00:00,107977.6175828937,51771.815331779195,21083.44
2023-01-19 22:00:00,107573.73761638711,51771.815331779195,20931.94
2023-01-19 23:00:00,107863.51362802622,107863.51362802622,21071.16
2023-01-20 00:00:00,107863.51362802622,107863.51362802622,21079.04
2023-01-20 01:00:00,107863.51362802622,107863.51362802622,21050.21
2023-01-20 02:00:00,107863.51362802622,107863.51362802622,21127.44
2023-01-20 03:00:00,107863.51362802622,107863.51362802622,21093.22
2023-01-20 04:00:00,107863.51362802622,107863.51362802622,21087.91
2023-01-20 05:00:00,107805.86288281731,52170.783131170494,20998.0
2023-01-20 06:00:00,107742.0884105046,52170.783131170494,20973.93
2023-01-20 07:00:00,107657.38255758242,52170.783131170494,20941.96
2023-01-20 08:00:00,107676.19430471247,52170.783131170494,20949.06
2023-01-20 09:00:00,107666.39099987005,52170.783131170494,20945.36
2023-01-20 10:00:00,107719.09038725267,52170.783131170494,20965.25
2023-01-20 11:00:00,107717.4476713061,52170.783131170494,20964.63
2023-01-20 12:00:00,107708.96913738834,52170.783131170494,20961.43
2023-01-20 13:00:00,108066.94873664755,52170.783131170494,21096.54
2023-01-20 14:00:00,107962.66276945901,52170.783131170494,21057.18
2023-01-20 15:00:00,108182.28329334766,52170.783131170494,21140.07
2023-01-20 16:00:00,108194.52417669144,52170.783131170494,21144.69
2023-01-20 17:00:00,108729.652143995,52170.783131170494,21346.66
2023-01-20 18:00:00,108790.88305613238,52170.783131170494,21369.77
2023-01-20 19:00:00,108818.51777762061,52170.783131170494,21380.2
2023-01-20 20:00:00,109171.54273362161,52170.783131170494,21513.44
2023-01-20 21:00:00,111122.21492933334,52170.783131170494,22249.67
2023-01-20 22:00:00,111210.19925504536,75598.10741405899,22334.94
2023-01-20 23:00:00,111615.17527945788,75598.10741405899,22588.93
2023-01-21 00:00:00,111769.05628310391,75598.10741405899,22685.44
2023-01-21 01:00:00,111637.8803410258,75598.10741405899,22603.17
2023-01-21 02:00:00,111591.25843089618,75598.10741405899,22573.93
2023-01-21 03:00:00,111567.05458015174,75598.10741405899,22558.75
2023-01-21 04:00:00,111557.75889834408,75598.10741405899,22552.92
2023-01-21 05:00:00,111630.56178536592,75598.10741405899,22598.58
2023-01-21 06:00:00,111588.57974385726,75598.10741405899,22572.25
2023-01-21 07:00:00,111653.17117953958,75598.10741405899,22612.76
2023-01-21 08:00:00,111699.71336684068,75598.10741405899,22641.95
2023-01-21 09:00:00,111787.31281083934,75598.10741405899,22696.89
2023-01-21 10:00:00,112271.51738225394,75598.10741405899,23000.57
2023-01-21 12:00:00,112097.8013388674,75598.10741405899,22891.62
2023-01-21 13:00:00,112331.35733735532,75598.10741405899,23038.1
2023-01-21 14:00:00,112177.95467068054,75598.10741405899,22941.89
2023-01-21 15:00:00,112222.05733942833,75598.10741405899,22969.55
2023-01-21 16:00:00,112327.11608287705,75598.10741405899,23035.44
2023-01-21 17:00:00,112535.00133057541,75598.10741405899,23165.82
2023-01-21 18:00:00,112651.33288197954,75598.10741405899,23238.78
2023-01-21 19:00:00,112683.19012426373,75598.10741405899,23258.76
2023-01-21 20:00:00,112661.6035899248,112661.6035899248,23283.21
2023-01-21 21:00:00,112661.6035899248,112661.6035899248,23079.68
2023-01-22 00:00:00,112661.6035899248,112661.6035899248,22774.63
2023-01-22 01:00:00,112661.6035899248,112661.6035899248,22840.66
